Wavelength	C:\Documents and Settings\All Users\Application Data\ASD\Indico Pro\Projects\McBeth_080818\#11.txt
350	 0.120598333759188 
351	 0.113962932597367 
352	 0.113269797324663 
353	 0.11282194767631 
354	 0.109294696686365 
355	 0.1040255172058 
356	 9.87558222370928E-02 
357	 9.68847587114896E-02 
358	 9.87768195854567E-02 
359	 9.73401969421068E-02 
360	 9.65747566895935E-02 
361	 9.78615598535228E-02 
362	 0.100121457241884 
363	 9.42379419881617E-02 
364	 9.21596514310537E-02 
365	 9.44153601084425E-02 
366	 8.98304172600199E-02 
367	 9.20879587230396E-02 
368	 9.40399706392618E-02 
369	 9.11606597373767E-02 
370	 9.35157141842878E-02 
371	 9.30378738778205E-02 
372	 9.04350652636443E-02 
373	 8.90896083423919E-02 
374	 8.72668237311985E-02 
375	 0.089550604062622 
376	 9.34794759669098E-02 
377	 0.090874980170106 
378	 8.97648708567522E-02 
379	 0.089293543860256 
380	 8.84716880328147E-02 
381	 8.94010110940824E-02 
382	 0.090624480635848 
383	 9.13797706511286E-02 
384	 9.13656021431889E-02 
385	 9.14872574756972E-02 
386	 9.00127666487382E-02 
387	 8.83009587618612E-02 
388	 8.98947165965611E-02 
389	 8.97389932824425E-02 
390	 8.90587734286394E-02 
391	 8.90904785131922E-02 
392	 8.90197135899651E-02 
393	 8.88317066992656E-02 
394	 0.089160054076163 
395	 9.01965137031034E-02 
396	 8.88767345103542E-02 
397	 8.87389128586205E-02 
398	 8.98253391520093E-02 
399	 8.92677823573449E-02 
400	 8.96065217723735E-02 
401	 8.95001053586887E-02 
402	 8.84228855682505E-02 
403	 8.86370756710008E-02 
404	 8.95874324861215E-02 
405	 9.00280790488991E-02 
406	 8.90197557110663E-02 
407	 0.088419032363523 
408	 0.088300623496098 
409	 8.83961846096334E-02 
410	 8.82760168731228E-02 
411	 8.86360439265926E-02 
412	 8.89691996598126E-02 
413	 8.88243653380643E-02 
414	 8.82114180420419E-02 
415	 8.79924809503193E-02 
416	 8.80779797993217E-02 
417	 8.80025346170999E-02 
418	 8.75390826399596E-02 
419	 8.72572995882867E-02 
420	 8.73476620291093E-02 
421	 8.75580216052354E-02 
422	 8.76709592782286E-02 
423	 8.75383286500023E-02 
424	 8.73560531682897E-02 
425	 8.82873962358816E-02 
426	 8.81757020928357E-02 
427	 8.75784517039265E-02 
428	 8.80513355035076E-02 
429	 8.81029635202918E-02 
430	 8.80181596141985E-02 
431	 8.80390698162897E-02 
432	 8.81327959776075E-02 
433	 8.85075140565456E-02 
434	 8.89273927749038E-02 
435	 8.91762318127362E-02 
436	 8.95414143858257E-02 
437	 8.94936730818526E-02 
438	 8.94693215383044E-02 
439	 9.03506210585798E-02 
440	 9.05919063527472E-02 
441	 9.07322370396837E-02 
442	 0.091228901347419 
443	 9.19371982974913E-02 
444	 9.22406436468198E-02 
445	 9.25045487371567E-02 
446	 9.32207525796579E-02 
447	 9.36970660157102E-02 
448	 9.44572107130826E-02 
449	 0.09543668819742 
450	 9.60142983908084E-02 
451	 9.67869979818801E-02 
452	 9.76069597121695E-02 
453	 9.83225371043777E-02 
454	 0.099103619157323 
455	 0.100182862459543 
456	 0.101334782827742 
457	 0.102248844991572 
458	 0.103752253248125 
459	 0.105184705332663 
460	 0.106373101191755 
461	 0.107965518704731 
462	 0.10944749666983 
463	 0.11103292710637 
464	 0.112956038013858 
465	 0.114845525634739 
466	 0.116785973724131 
467	 0.118906915347493 
468	 0.121323571690602 
469	 0.123489409113137 
470	 0.125858810750328 
471	 0.128639963326983 
472	 0.131195333441927 
473	 0.13415334509192 
474	 0.137276396355478 
475	 0.140178820587701 
476	 0.143506173451406 
477	 0.146938739243489 
478	 0.150383144092664 
479	 0.154052941878723 
480	 0.157791514394282 
481	 0.161632367480464 
482	 0.165628187431556 
483	 0.169739241951067 
484	 0.174009252919746 
485	 0.178380399706939 
486	 0.182761193717862 
487	 0.187328541891143 
488	 0.192165358986534 
489	 0.197216836618992 
490	 0.202243316879002 
491	 0.207471331295911 
492	 0.212911783577298 
493	 0.218549055951271 
494	 0.224542379905247 
495	 0.230558434129905 
496	 0.236673220621615 
497	 0.243325781666774 
498	 0.250043140113895 
499	 0.256924570335903 
500	 0.264118830225092 
501	 0.271602796896654 
502	 0.279414048940701 
503	 0.287517538439088 
504	 0.295845346410022 
505	 0.304298317198294 
506	 0.312912797087692 
507	 0.321730670783105 
508	 0.330731931809166 
509	 0.33982900073711 
510	 0.349004809099326 
511	 0.358203151540507 
