Wavelength	C:\Documents and Settings\All Users\Application Data\ASD\Indico Pro\Projects\McBeth_080818\#9.txt
350	 0.114206394211819 
351	 0.111598919035077 
352	 0.113593090407891 
353	 0.114548210941902 
354	 0.112603848537006 
355	 0.110678761827095 
356	 0.106100757468133 
357	 0.103773245871311 
358	 0.105685027213957 
359	 0.103318642839803 
360	 0.103256191525865 
361	 0.10388253550318 
362	 0.101526480733118 
363	 0.101109009690122 
364	 0.102596886041697 
365	 0.104170563395602 
366	 0.103037112526538 
367	 0.104781107482274 
368	 0.105169970157702 
369	 0.102940600645408 
370	 0.108232203938196 
371	 0.10795561546543 
372	 0.105443206854534 
373	 0.107795728345126 
374	 0.106207692370726 
375	 0.108357469728557 
376	 0.113623899545077 
377	 0.113825258409611 
378	 0.114963279303859 
379	 0.115650783522841 
380	 0.115568391282963 
381	 0.119548852761379 
382	 0.121753650648858 
383	 0.123369212030091 
384	 0.126869527056226 
385	 0.128654597600074 
386	 0.130082452770589 
387	 0.132098573393978 
388	 0.134976292621419 
389	 0.136996453013349 
390	 0.139668679954475 
391	 0.143368124239613 
392	 0.145124357947395 
393	 0.147640497827754 
394	 0.150184726543732 
395	 0.151474734812408 
396	 0.153269148368247 
397	 0.154760993694574 
398	 0.155870875745861 
399	 0.157214831313555 
400	 0.158990557609675 
401	 0.159720127589453 
402	 0.159212607065179 
403	 0.160392640051676 
404	 0.161008484467649 
405	 0.160849571074167 
406	 0.160467521369101 
407	 0.160571309787467 
408	 0.160578944469274 
409	 0.160420221823984 
410	 0.160498445913865 
411	 0.160106828367047 
412	 0.159519416193469 
413	 0.158942488759551 
414	 0.15801973155854 
415	 0.157118331357973 
416	 0.156552608683666 
417	 0.1564314387003 
418	 0.155958495290918 
419	 0.155306128319844 
420	 0.154728016295569 
421	 0.154461607120178 
422	 0.153976438060059 
423	 0.15309225412593 
424	 0.152071593230411 
425	 0.152207878648469 
426	 0.15168215376542 
427	 0.150813032698279 
428	 0.150733577330196 
429	 0.150418560727315 
430	 0.14987563187433 
431	 0.149269221974664 
432	 0.148826184254834 
433	 0.148507368152207 
434	 0.148291662468079 
435	 0.148110408467456 
436	 0.147788771735108 
437	 0.147104663070361 
438	 0.146436124776084 
439	 0.146423734122593 
440	 0.146090230551893 
441	 0.145580824700942 
442	 0.14518611898495 
443	 0.145221535496819 
444	 0.14491302067738 
445	 0.144392046217787 
446	 0.144029552795138 
447	 0.14374477445434 
448	 0.143430435927962 
449	 0.143025803626869 
450	 0.142527650705286 
451	 0.14207169823749 
452	 0.141731666993624 
453	 0.141432403182248 
454	 0.140734544024043 
455	 0.140190036337483 
456	 0.139762385294705 
457	 0.139194982955037 
458	 0.138845602796326 
459	 0.138417095653023 
460	 0.137828460330391 
461	 0.137365696239035 
462	 0.136861411245329 
463	 0.136348440661039 
464	 0.135878861231852 
465	 0.135375418388581 
466	 0.134933587465057 
467	 0.134430077156834 
468	 0.133634648990067 
469	 0.133066751737765 
470	 0.132566643066341 
471	 0.13198632223529 
472	 0.131406535515584 
473	 0.130978105292983 
474	 0.130497615727936 
475	 0.129728348201928 
476	 0.129054787285882 
477	 0.1285631511549 
478	 0.128180811647337 
479	 0.127692188231293 
480	 0.127161783927267 
481	 0.126574792334471 
482	 0.12594553210224 
483	 0.125413587773311 
484	 0.124903282363951 
485	 0.124391574259303 
486	 0.12388483718792 
487	 0.123361047095875 
488	 0.12279801309981 
489	 0.122241570869447 
490	 0.121866223831495 
491	 0.121353963251101 
492	 0.120697738534357 
493	 0.120033961229496 
494	 0.119651000762337 
495	 0.119119008010761 
496	 0.118426122789081 
497	 0.117991457161443 
498	 0.11755571251038 
499	 0.117075803944356 
500	 0.116552089686927 
501	 0.115967921582918 
502	 0.115442288500017 
503	 0.114958912367009 
504	 0.114435519429861 
505	 0.113956569544488 
506	 0.113432011438321 
507	 0.112841071098032 
508	 0.112308618398703 
509	 0.111754988682564 
510	 0.111252940343086 
511	 0.110847833348112 
512	 0.11022235515209 
513	 0.109678083098837 
514	 0.109239815395562 
515	 0.108650047396175 
516	 0.108091980561311 
517	 0.107556049119336 
518	 0.107026300426278 
519	 0.106574876292215 
520	 0.106178895064029 
521	 0.105814777235149 
522	 0.105462510488933 
523	 0.105144874459951 
524	 0.104873333551118 
525	 0.104641499182793 
526	 0.10441329388009 
527	 0.104230208414276 
528	 0.104086110527926 
529	 0.103956866014535 
530	 0.103809872356314 
531	 0.103707683079077 
532	 0.103636124330795 
533	 0.103505549312419 
534	 0.103447330538055 
535	 0.103434948932618 
536	 0.103429399413059 
537	 0.103466848146278 
538	 0.103476794385045 
539	 0.10343508069722 
540	 0.103360670998048 
541	 0.103397606168005 
542	 0.103416999528993 
543	 0.103372682041549 
544	 0.103436800005352 
545	 0.103532697256141 
546	 0.103599789610952 
547	 0.103614997769149 
548	 0.103747865607714 
549	 0.103907642521473 
550	 0.104045939310137 
551	 0.104183032792919 
552	 0.104379441995004 
553	 0.104662073939401 
554	 0.105011741833247 
555	 0.10529795961991 
556	 0.105583910532971 
557	 0.105909503344784 
558	 0.106293578887048 
559	 0.106711314431282 
560	 0.107169715253164 
561	 0.107670516772863 
562	 0.108183672162012 
563	 0.108806144302603 
564	 0.109486854362134 
565	 0.110149050238045 
566	 0.110966356219324 
567	 0.111958551535692 
568	 0.11314206420987 
569	 0.114546409399871 
570	 0.116181104592991 
571	 0.118115631079296 
572	 0.120436293769264 
573	 0.123233602159063 
574	 0.126486995434269 
575	 0.130232803530065 
576	 0.134561140951863 
577	 0.139643293977107 
