Wavelength	C:\Documents and Settings\All Users\Application Data\ASD\Indico Pro\Projects\McBeth_080818\#17.txt
350	 0.14482962433721 
351	 0.141484942590511 
352	 0.137617833126986 
353	 0.135298215853567 
354	 0.134096024019868 
355	 0.130284363868993 
356	 0.124818610657499 
357	 0.121305325515038 
358	 0.121402182471053 
359	 0.121122929710823 
360	 0.121329305304328 
361	 0.120727650254459 
362	 0.11822154627683 
363	 0.118517417008019 
364	 0.120844131898883 
365	 0.122393048615292 
366	 0.119394061601453 
367	 0.120863755940135 
368	 0.122412431697595 
369	 0.121407637877484 
370	 0.125363622560569 
371	 0.124446483187373 
372	 0.122556714229142 
373	 0.12620815924514 
374	 0.125956905399248 
375	 0.129122580929158 
376	 0.134882458688495 
377	 0.135049455341908 
378	 0.136088991447393 
379	 0.138982880691448 
380	 0.143505704111823 
381	 0.149292058073602 
382	 0.153285822620329 
383	 0.156838463519119 
384	 0.162107011161644 
385	 0.167228553441447 
386	 0.171157012538058 
387	 0.175393186898962 
388	 0.18319761902009 
389	 0.190754687569256 
390	 0.197272898071437 
391	 0.203708653282526 
392	 0.213785944746255 
393	 0.221901177880055 
394	 0.229737255063492 
395	 0.240063011246618 
396	 0.248775646441577 
397	 0.258228007244729 
398	 0.268048301842955 
399	 0.275744399839766 
400	 0.283807435725113 
401	 0.29244218950042 
402	 0.301122362554175 
403	 0.308456272265245 
404	 0.315112996548383 
405	 0.320770765059774 
406	 0.32516226483308 
407	 0.330243124691775 
408	 0.334390072836147 
409	 0.337481277188266 
410	 0.340823876517187 
411	 0.343074513109273 
412	 0.344828460144868 
413	 0.346445435365452 
414	 0.346866609993576 
415	 0.348044585740854 
416	 0.3494254602339 
417	 0.349752324019591 
418	 0.349721401473136 
419	 0.349775376783705 
420	 0.350056189551112 
421	 0.350408514802119 
422	 0.35019154065506 
423	 0.349125800739206 
424	 0.347504854346249 
425	 0.346854493067084 
426	 0.345869810887089 
427	 0.344526673963567 
428	 0.343325178922611 
429	 0.341770705794801 
430	 0.339870049359777 
431	 0.33784982584827 
432	 0.336146826196617 
433	 0.33424475504802 
434	 0.332100064029299 
435	 0.329804296157466 
436	 0.32747690870846 
437	 0.325033413139523 
438	 0.322732490695273 
439	 0.320916885088902 
440	 0.31828027295015 
441	 0.31552804318837 
442	 0.313154274474701 
443	 0.310816492593893 
444	 0.308345126843015 
445	 0.305702904407685 
446	 0.302967142722014 
447	 0.300457731803656 
448	 0.29785734392526 
449	 0.295117295933745 
450	 0.292469458390504 
451	 0.289700609913849 
452	 0.286965864533566 
453	 0.284323098782312 
454	 0.281342308290078 
455	 0.278746942942985 
456	 0.276299366021585 
457	 0.273433788546357 
458	 0.27084093695466 
459	 0.268434639247448 
460	 0.266065025175435 
461	 0.263615146472905 
462	 0.261006136502117 
463	 0.258493730265648 
464	 0.25623441873858 
465	 0.253623276524566 
466	 0.251187290922037 
467	 0.248981110592682 
468	 0.246683252323432 
469	 0.244045479704296 
470	 0.24155550764445 
471	 0.239353994694771 
472	 0.236622366245783 
473	 0.234288768150449 
474	 0.232025583274782 
475	 0.22922240709371 
476	 0.226516716593181 
477	 0.223913497387685 
478	 0.221383617333079 
479	 0.218902789263054 
480	 0.216147096844979 
481	 0.213322677546242 
482	 0.210645703972937 
483	 0.207988784314037 
484	 0.205265185388828 
485	 0.202588561955644 
486	 0.200145409722048 
487	 0.197572446216354 
488	 0.195015399901043 
489	 0.192612351573495 
490	 0.190367244654768 
491	 0.18815809016132 
492	 0.185991875850734 
493	 0.183913293698932 
494	 0.181943525989087 
495	 0.180037176478063 
496	 0.17819324672688 
497	 0.176466105507487 
498	 0.174799355783254 
499	 0.173223005506078 
500	 0.171720285680938 
501	 0.170065592388303 
502	 0.168599587783426 
503	 0.16723998817199 
504	 0.16571721664215 
505	 0.164384587520961 
506	 0.162978066863818 
507	 0.161390336563156 
508	 0.159898699345512 
509	 0.158177811216185 
510	 0.156384282154212 
511	 0.154716320783366 
512	 0.15280276842718 
513	 0.150794195089183 
514	 0.148729080853878 
515	 0.146517930167819 
516	 0.144331381236172 
517	 0.142081302971528 
518	 0.13971168445996 
519	 0.137407822390686 
520	 0.13505629056161 
521	 0.132716074766702 
522	 0.130509525184673 
523	 0.128211071827369 
524	 0.125970402982862 
525	 0.123899808489437 
526	 0.121973332893263 
527	 0.120128724652595 
528	 0.118389640540407 
529	 0.116804089067934 
530	 0.115370861983607 
531	 0.114083312494476 
532	 0.112955779702861 
533	 0.112025851398095 
534	 0.111204627205962 
535	 0.11049407397546 
536	 0.109934018167988 
537	 0.109614127244175 
538	 0.109409528879208 
539	 0.109294432177421 
540	 0.109310870990236 
541	 0.109551955398451 
542	 0.109880503724008 
543	 0.110213851065416 
544	 0.11061322969931 
545	 0.111144660275814 
546	 0.111741183056808 
547	 0.112296895860483 
548	 0.112826967937335 
549	 0.113300519531576 
550	 0.113706884844167 
551	 0.11406101069416 
552	 0.114336270291896 
553	 0.11455277820062 
554	 0.114713992946315 
555	 0.114725943490896 
556	 0.114650666296009 
557	 0.114542659505583 
558	 0.114442184919619 
559	 0.114273554566253 
560	 0.114155174818588 
561	 0.114165596566189 
562	 0.114249794665919 
563	 0.114344166417915 
564	 0.11451729046699 
565	 0.114871954442883 
566	 0.115300234152709 
567	 0.1158972632572 
568	 0.116716334936849 
569	 0.117735931067126 
570	 0.118911567030633 
571	 0.120324573140051 
572	 0.122057343855113 
573	 0.124060047618557 
574	 0.126338487135656 
575	 0.128893734129246 
576	 0.131729679570349 
577	 0.134973445855313 
578	 0.138484232389564 
579	 0.142185971620477 
580	 0.146270476249231 
581	 0.150567571497631 
582	 0.155129365534254 
583	 0.160067565194795 
584	 0.165187812738579 
585	 0.170596344557107 
586	 0.176334192955066 
587	 0.182333205429048 
588	 0.188552639642455 
589	 0.194929282790196 
590	 0.201446506933657 
591	 0.208255817160867 
592	 0.215158295284318 
593	 0.222153476901887 
594	 0.229412390072843 
595	 0.236790935665234 
596	 0.244308902804082 
597	 0.251993775260485 
598	 0.259817353760201 
599	 0.267919534683733 
600	 0.276274966119928 
601	 0.284777943415431 
602	 0.293424742257155 
603	 0.302384317139793 
604	 0.311699372721888 
605	 0.321170337667215 
606	 0.330868158533552 
607	 0.340831239040961 
608	 0.351071046308252 
609	 0.361479226176716 
610	 0.372128277297077 
611	 0.383002217079635 
612	 0.393980489481743 
613	 0.405125766388302 
614	 0.416352021922114 
615	 0.427598719852235 
616	 0.438977577568602 
617	 0.450259032627934 
618	 0.461470225246594 
619	 0.472757089012986 
620	 0.483948973891421 
621	 0.49499522156236 
622	 0.505854737448237 
623	 0.516517674697665 
624	 0.527027096166716 
625	 0.537275936823302 
626	 0.547164983514585 
627	 0.556878133884503 
628	 0.566297529449686 
629	 0.575377472411452 
630	 0.584143862005524 
631	 0.59264061436493 
632	 0.600835760496578 
633	 0.608678013691668 
634	 0.616159569295239 
635	 0.623316030831053 
636	 0.630209301543991 
637	 0.636903994115438 
638	 0.643185092945427 
639	 0.649121005502708 
640	 0.654792850771367 
641	 0.660213223057429 
642	 0.665362704425634 
643	 0.670229736511405 
644	 0.67482282596145 
645	 0.679205986390277 
646	 0.683374934545627 
647	 0.687342986896739 
648	 0.691142986968905 
649	 0.694703588985101 
650	 0.698116640896433 
651	 0.701422054156829 
652	 0.704405347895355 
653	 0.70731163696978 
654	 0.710107711202272 
655	 0.712626477595062 
656	 0.71499818998869 
657	 0.717170868830936 
658	 0.719127763602141 
659	 0.720941029487989 
660	 0.722565211415998 
661	 0.72400374172976 
662	 0.725268575801305 
663	 0.726336728781986 
664	 0.727278968192885 
665	 0.728148204946718 
666	 0.728972407469094 
667	 0.729729184071252 
668	 0.73038742756552 
669	 0.730968653162138 
670	 0.731636286063774 
671	 0.732245188642868 
672	 0.732802128767458 
673	 0.733381760823492 
674	 0.733975060096816 
675	 0.734564578112466 
676	 0.735157790089456 
677	 0.735794743980476 
678	 0.736446128753044 
679	 0.737105546825346 
680	 0.737778108302612 
681	 0.738482516458152 
682	 0.73924003929841 
683	 0.740039493657542 
684	 0.740859443531292 
685	 0.741832151488087 
686	 0.74290991054813 
687	 0.744011916335641 
688	 0.745039493318082 
689	 0.746117459549071 
690	 0.747189775808246 
691	 0.748177492517748 
692	 0.749271775781853 
693	 0.750339794851907 
694	 0.751317374452278 
695	 0.75223740832898 
696	 0.753126979977339 
697	 0.754017244083785 
698	 0.754910215789897 
699	 0.755728174784535 
700	 0.756485837541199 
701	 0.757248896698479 
702	 0.758079181467339 
703	 0.758787025893511 
704	 0.759456697822007 
705	 0.760156912935055 
706	 0.760896852882458 
707	 0.761536103039349 
708	 0.762129668073071 
709	 0.762748609176967 
710	 0.763314938408194 
711	 0.763859758722606 
712	 0.764404595280706 
713	 0.764955695294256 
714	 0.765432512475035 
715	 0.765915644910519 
716	 0.766432865594549 
717	 0.766880493204139 
718	 0.767356393410728 
719	 0.76782322061877 
720	 0.768216204009813 
721	 0.768541621040315 
722	 0.768922928337493 
723	 0.769362531258014 
724	 0.769756358759219 
725	 0.770080248064603 
726	 0.770384994079056 
727	 0.770709555291997 
728	 0.771032759781509 
729	 0.771453403435821 
730	 0.771827367477098 
731	 0.772009290115446 
732	 0.772341337323533 
733	 0.772732617490758 
734	 0.773103558497015 
735	 0.773415703285591 
736	 0.773780538824645 
737	 0.774170262254939 
738	 0.774535457212333 
739	 0.774834980928048 
740	 0.77516925001362 
741	 0.775525195389919 
742	 0.775849820568942 
743	 0.776154923412883 
744	 0.776480822109725 
745	 0.776835737818278 
746	 0.777191851386367 
747	 0.777532539003593 
748	 0.777863116291546 
749	 0.778192787639009 
750	 0.778536798953429 
751	 0.778787308490071 
752	 0.779003157132719 
753	 0.779293269619154 
754	 0.779601049547853 
755	 0.779852387838184 
756	 0.780048377725668 
757	 0.780267309440842 
758	 0.780520285472106 
759	 0.780736311180244 
760	 0.780888821886837 
761	 0.781095358928762 
762	 0.781333070371809 
763	 0.78156995348032 
764	 0.781786660549132 
765	 0.782084383353284 
766	 0.782311155384112 
767	 0.782437278207398 
768	 0.782562804618878 
769	 0.782699960240386 
770	 0.782856577552453 
771	 0.783032293206578 
772	 0.78321754982568 
773	 0.783440623471826 
774	 0.783632085065912 
775	 0.783719511308138 
776	 0.783768979423752 
777	 0.783918998786994 
778	 0.784148830997214 
779	 0.784310442342806 
780	 0.784414440472851 
781	 0.784513012407754 
782	 0.784641834079274 
783	 0.784796205054273 
784	 0.784882362634243 
785	 0.784968669635648 
786	 0.785119002552186 
787	 0.785173676271591 
788	 0.785305093926877 
789	 0.785475601912181 
790	 0.785536717668724 
791	 0.785630095731086 
792	 0.785697001254254 
793	 0.785736056307063 
794	 0.785844498166841 
795	 0.785963077117886 
796	 0.786077384062039 
797	 0.786178515851226 
798	 0.786251801863702 
799	 0.786239254732771 
800	 0.786246467366039 
801	 0.786387759903092 
802	 0.786396417802134 
803	 0.786402966452866 
804	 0.786452867900401 
805	 0.786494965562994 
806	 0.786573303876347 
807	 0.786682604547517 
808	 0.78679070579127 
809	 0.786833192585556 
810	 0.786853268113791 
811	 0.786866585993186 
812	 0.786892876918545 
813	 0.786998443164997 
814	 0.787074795846523 
815	 0.787094285793882 
816	 0.787085111212223 
817	 0.787083603639047 
818	 0.787097825930965 
819	 0.787143168906617 
820	 0.787240286308058 
821	 0.7873026648767 
822	 0.787330673280557 
823	 0.787351493709475 
824	 0.787407761453407 
825	 0.787473937972639 
826	 0.787502237057272 
827	 0.787486914690344 
828	 0.787611854746239 
829	 0.787687576988688 
830	 0.787670675827744 
831	 0.787628237193519 
832	 0.787687672884329 
833	 0.787750092390402 
834	 0.787766437009551 
835	 0.787771008262703 
836	 0.787855737993336 
837	 0.787902952109435 
838	 0.78786357548599 
839	 0.787891597366854 
840	 0.78791146089302 
841	 0.787915953267643 
842	 0.78791744638296 
843	 0.787922101642541 
844	 0.787991402972436 
845	 0.788079013301512 
846	 0.788108668244245 
847	 0.788178721647259 
848	 0.788237709430892 
849	 0.788290102676275 
850	 0.788381258793281 
851	 0.788361046356872 
852	 0.788337935789793 
853	 0.788391305927323 
854	 0.788499798311669 
855	 0.78843360400945 
856	 0.788338680767914 
857	 0.788374365246716 
858	 0.788519006235116 
859	 0.788571522940933 
860	 0.788534093282835 
861	 0.788493499148837 
862	 0.788530546077001 
863	 0.788569834149735 
864	 0.788580365262296 
865	 0.78857054845517 
866	 0.788598749225235 
867	 0.788655117674149 
