Wavelength	C:\Documents and Settings\All Users\Application Data\ASD\Indico Pro\Projects\McBeth_080818\#2.txt
350	 0.149625720712468 
351	 0.141973333828416 
352	 0.140044237355126 
353	 0.140489570855792 
354	 0.138652144242982 
355	 0.1302383417077 
356	 0.123135843535071 
357	 0.120919619257166 
358	 0.123153533586378 
359	 0.123386551408916 
360	 0.120402078112032 
361	 0.118848160847941 
362	 0.122914682459769 
363	 0.118272112528831 
364	 0.11684154427362 
365	 0.120342160054353 
366	 0.119378518837207 
367	 0.122977733640846 
368	 0.123590244888136 
369	 0.118530411271227 
370	 0.123093550718727 
371	 0.121905161774874 
372	 0.119417037088309 
373	 0.124051300520238 
374	 0.122994319829577 
375	 0.124818129244825 
376	 0.129676017260526 
377	 0.129726351744824 
378	 0.130899201708386 
379	 0.132187576123185 
380	 0.133041992981635 
381	 0.136400582735791 
382	 0.140139251986248 
383	 0.143185656653995 
384	 0.145236475608941 
385	 0.148007060742265 
386	 0.150721336228727 
387	 0.153230908340787 
388	 0.156070356369558 
389	 0.159486831239691 
390	 0.162539788642915 
391	 0.165191337591062 
392	 0.169873671139075 
393	 0.17229540717473 
394	 0.174344291955411 
395	 0.178549887922642 
396	 0.180166665902891 
397	 0.182069748730717 
398	 0.184460228220894 
399	 0.185296372965869 
400	 0.187731337237244 
401	 0.189655979310082 
402	 0.190107336459421 
403	 0.19210427126151 
404	 0.193641335732098 
405	 0.194231917618265 
406	 0.194085449644825 
407	 0.194169479304184 
408	 0.194372418984232 
409	 0.194579627214959 
410	 0.194744114200537 
411	 0.194992854529591 
412	 0.19529791656475 
413	 0.195461279156087 
414	 0.194901448431657 
415	 0.194530538990232 
416	 0.194490955847141 
417	 0.194537435761974 
418	 0.19410281151985 
419	 0.193924577096404 
420	 0.194208157313637 
421	 0.194531768620058 
422	 0.194663702689641 
423	 0.194435315542281 
424	 0.193997732739062 
425	 0.194240720161414 
426	 0.194490720814312 
427	 0.194656148618129 
428	 0.194885774733599 
429	 0.194887244474227 
430	 0.195028343808665 
431	 0.195419460542635 
432	 0.195771934024376 
433	 0.196257376121911 
434	 0.196624746503497 
435	 0.19675362024217 
436	 0.197314409104514 
437	 0.19766663634298 
438	 0.198081484621115 
439	 0.199263160911592 
440	 0.199683246243533 
441	 0.200152150913659 
442	 0.201159589617857 
443	 0.202099837020164 
444	 0.202836658719063 
445	 0.203498028896742 
446	 0.204301866351591 
447	 0.205295522853124 
448	 0.206451385078014 
449	 0.207670171955587 
450	 0.208803536292716 
451	 0.210128360891411 
452	 0.211581016046865 
453	 0.213057334387441 
454	 0.214518323208772 
455	 0.216158867156461 
456	 0.217834025524875 
457	 0.2193543819706 
458	 0.221414054805478 
459	 0.223610266935715 
460	 0.22571938182508 
461	 0.227884656425996 
462	 0.229980026470861 
463	 0.23233271351629 
464	 0.235119040596639 
465	 0.237559739380196 
466	 0.240223530001545 
467	 0.24319200654332 
468	 0.246182421293026 
469	 0.249060108832926 
470	 0.252106007989792 
471	 0.255418772547014 
472	 0.258584437934872 
473	 0.261731639443611 
474	 0.264944559620348 
475	 0.268281133912592 
476	 0.271631401235061 
477	 0.274963974429147 
478	 0.278272365307824 
479	 0.28156641065557 
480	 0.284691914344985 
481	 0.287645033094788 
482	 0.290497410767079 
483	 0.293433816479862 
484	 0.296112914974017 
485	 0.2985505172591 
486	 0.300968561785666 
487	 0.303316533187681 
488	 0.30551461038365 
489	 0.30756686975891 
490	 0.309661162787717 
491	 0.311470735424016 
492	 0.313133916705935 
493	 0.314850459839646 
494	 0.316265199939806 
495	 0.317637867590855 
496	 0.319051059245606 
497	 0.320374200046893 
498	 0.321491872083184 
499	 0.322475396180295 
500	 0.323383249973971 
501	 0.324123629011694 
502	 0.324699901767675 
503	 0.325112898893045 
504	 0.325370397013015 
505	 0.32555595454024 
506	 0.325420331160916 
507	 0.324910634268668 
508	 0.32436256210462 
509	 0.323395821822111 
510	 0.322079601079253 
511	 0.320554405367425 
512	 0.318581097508782 
513	 0.316233976443816 
514	 0.31356225517061 
515	 0.310573568773837 
516	 0.307342879370821 
517	 0.303842764889296 
518	 0.300072158748352 
519	 0.296169938522561 
520	 0.292034696245767 
521	 0.287757732436442 
522	 0.283525789255386 
523	 0.279333585057923 
524	 0.275168621281113 
525	 0.271069899773663 
526	 0.267158601136628 
527	 0.263312306752503 
