Wavelength	C:\Documents and Settings\All Users\Application Data\ASD\Indico Pro\Projects\McBeth_080818\#23.txt
350	 9.37323133813687E-02 
351	 8.47858032079167E-02 
352	 8.46081996057098E-02 
353	 0.08926201046959 
354	 9.22655299723472E-02 
355	 8.82787732757555E-02 
356	 8.59995515826947E-02 
357	 0.086931837101615 
358	 8.94137470082832E-02 
359	 8.83635717310627E-02 
360	 8.79545712768626E-02 
361	 8.88648429413441E-02 
362	 9.00527812208984E-02 
363	 8.95246975293351E-02 
364	 9.02714452290709E-02 
365	 9.23169855670277E-02 
366	 0.092736801815742 
367	 9.53696585126998E-02 
368	 0.096270713533596 
369	 9.42178382029648E-02 
370	 9.74972919111737E-02 
371	 9.75990032713148E-02 
372	 9.63038686614179E-02 
373	 9.78842695026776E-02 
374	 9.75613901071248E-02 
375	 9.99508036333155E-02 
376	 0.103829471087969 
377	 0.102945988874124 
378	 0.103676098178252 
379	 0.10348866542333 
380	 0.101919899499697 
381	 0.106493540066721 
382	 0.108930508749812 
383	 0.109839455921728 
384	 0.11189636722094 
385	 0.111954164676385 
386	 0.112033164019591 
387	 0.113053481716714 
388	 0.114707497492505 
389	 0.116138970029257 
390	 0.11725986500084 
391	 0.118376042116733 
392	 0.120337886727217 
393	 0.122037906241684 
394	 0.12339502253839 
395	 0.124664995948927 
396	 0.125982142343351 
397	 0.12701927613682 
398	 0.127700250830034 
399	 0.12819757425834 
400	 0.128679858762085 
401	 0.129219770298277 
402	 0.129775608080183 
403	 0.130065351827894 
404	 0.130854605143086 
405	 0.131220463508006 
406	 0.130317574408235 
407	 0.130629295510954 
408	 0.130947921577469 
409	 0.131084282585342 
410	 0.131835931271834 
411	 0.131610222506263 
412	 0.131375400671464 
413	 0.131716968044324 
414	 0.131373849692125 
415	 0.131326425321672 
416	 0.131421855061225 
417	 0.131158369153645 
418	 0.130657597961616 
419	 0.13005323754561 
420	 0.129698057047049 
421	 0.130119938442528 
422	 0.130512154392954 
423	 0.130460153235727 
424	 0.130009857086007 
425	 0.1301401286345 
426	 0.129964242918763 
427	 0.129699359076693 
428	 0.129922441372388 
429	 0.129723902490206 
430	 0.12944866795463 
431	 0.12941607700312 
432	 0.129768228020548 
433	 0.129783071091122 
434	 0.129737029079275 
435	 0.129917120367187 
436	 0.129728872497781 
437	 0.12937301369801 
438	 0.129219669995389 
439	 0.129619324608109 
440	 0.129586704335801 
441	 0.129412374983012 
442	 0.129371874925096 
443	 0.129412550708169 
444	 0.129304178041402 
445	 0.129140053929466 
446	 0.129053471363339 
447	 0.128766676848865 
448	 0.128588419607911 
449	 0.128566222393881 
450	 0.1284858544007 
451	 0.128367046876216 
452	 0.128227551928012 
453	 0.128069833896646 
454	 0.127840807159176 
455	 0.127613622642753 
